               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  2.12500000E+03
  2.50000000E+00 -7.78000000E-01 -1.32443926E-01  6.21271938E-03 -1.21394404E-01  9.99999975E-05  1.06457779E-02  6.26595233E-01
  2.50000000E+00 -7.75000000E-01 -1.31359153E-01  6.26225044E-03 -1.21395873E-01  9.99999975E-05  1.07235050E-02  6.28090167E-01
  2.50000000E+00 -7.72000000E-01 -1.30270423E-01  6.31076766E-03 -1.21397447E-01  9.99999975E-05  1.08005968E-02  6.29515989E-01
  2.50000000E+00 -7.69000000E-01 -1.29177724E-01  6.35826315E-03 -1.21399125E-01  9.99999975E-05  1.08770626E-02  6.30874147E-01
  2.50000000E+00 -7.66000000E-01 -1.28081042E-01  6.40472888E-03 -1.21400904E-01  9.99999975E-05  1.09529111E-02  6.32166041E-01
  2.50000000E+00 -7.63000000E-01 -1.26980364E-01  6.45015675E-03 -1.21402783E-01  9.99999975E-05  1.10281511E-02  6.33393023E-01
  2.50000000E+00 -7.60000000E-01 -1.25875676E-01  6.49453852E-03 -1.21404762E-01  9.99999975E-05  1.11027909E-02  6.34556399E-01
  2.50000000E+00 -7.57000000E-01 -1.24766962E-01  6.53786584E-03 -1.21406839E-01  9.99999975E-05  1.11768387E-02  6.35657431E-01
  2.50000000E+00 -7.54000000E-01 -1.23654206E-01  6.58013025E-03 -1.21409012E-01  9.99999975E-05  1.12503026E-02  6.36697337E-01
  2.50000000E+00 -7.51000000E-01 -1.22537391E-01  6.62132320E-03 -1.21411280E-01  9.99999975E-05  1.13231904E-02  6.37677296E-01
  2.50000000E+00 -7.48000000E-01 -1.21416500E-01  6.66143599E-03 -1.21413642E-01  9.99999975E-05  1.13955098E-02  6.38598445E-01
  2.50000000E+00 -7.45000000E-01 -1.20291515E-01  6.70045985E-03 -1.21416096E-01  9.99999975E-05  1.14672682E-02  6.39461882E-01
  2.50000000E+00 -7.42000000E-01 -1.19162416E-01  6.73838586E-03 -1.21418640E-01  9.99999975E-05  1.15384729E-02  6.40268670E-01
  2.50000000E+00 -7.39000000E-01 -1.18029183E-01  6.77520502E-03 -1.21421275E-01  9.99999975E-05  1.16091312E-02  6.41019833E-01
  2.50000000E+00 -7.36000000E-01 -1.16891797E-01  6.81090821E-03 -1.21423997E-01  9.99999975E-05  1.16792501E-02  6.41716361E-01
  2.50000000E+00 -7.33000000E-01 -1.15750236E-01  6.84548620E-03 -1.21426805E-01  9.99999975E-05  1.17488365E-02  6.42359211E-01
  2.50000000E+00 -7.30000000E-01 -1.14604479E-01  6.87892965E-03 -1.21429699E-01  9.99999975E-05  1.18178972E-02  6.42949307E-01
  2.50000000E+00 -7.27000000E-01 -1.13454503E-01  6.91122911E-03 -1.21432676E-01  9.99999975E-05  1.18864390E-02  6.43487540E-01
  2.50000000E+00 -7.24000000E-01 -1.12300284E-01  6.94237501E-03 -1.21435736E-01  9.99999975E-05  1.19544684E-02  6.43974771E-01
  2.50000000E+00 -7.21000000E-01 -1.11141799E-01  6.97235771E-03 -1.21438876E-01  9.99999975E-05  1.20219919E-02  6.44411831E-01
  2.50000000E+00 -7.18000000E-01 -1.09979023E-01  7.00116741E-03 -1.21442096E-01  9.99999975E-05  1.20890159E-02  6.44799524E-01
  2.50000000E+00 -7.15000000E-01 -1.08811932E-01  7.02879424E-03 -1.21445393E-01  9.99999975E-05  1.21555469E-02  6.45138624E-01
